pid,front_color,back_color
201310318,하양,
201310205,분홍,
201310206,하양,
201400788,하양,
201306327,분홍,
201308942,노랑,
201310515,갈색,
201307243,파랑,하양
200100133,하양,
201306524,분홍,
201305968,노랑,
201309184,분홍,
201400421,분홍,
201400423,주황,
201400433,분홍,
201309996,하양,
201304742,하양,
201307149,주황,
201310400,하양,
201310588,주황,
201309684,분홍,
201306045,하양,
201310251,노랑,
199600328,하양,
199700477,파랑,
201310717,갈색,
201310721,하양,
201308906,분홍,
201400842,갈색,
201309267,하양,
200301224,분홍,
201309988,노랑,
201310000,분홍,
201305057,하양,
197100015,하양,
197100015,하양,
201309176,하양,
201310509,갈색,
198800776,주황,
200809924,하양,하양
201400082,주황,
200901257,하양,
201309805,주황,
201002996,하양,
201307916,파랑,
201307925,노랑,
201307929,노랑,
199800303,하양,
199801039,자주,
201310780,노랑,
201400021,파랑,하양
201400915,하양,
201400772,하양,
201400787,빨강,
201308035,하양,
201308575,주황,
201310001,연두,노랑
200300145,초록,
201400117,하양,
201306922,연두,
201307559,하양,
201307561,주황,
201309963,하양,
201309855,분홍,
200402913,연두,
201310979,분홍,
201310992,노랑,
201307913,하양,
201307918,하양,
201400704,노랑,
201310841,연두,
201400958,파랑,파랑
201400960,파랑,하양
201308493,주황,
201308560,주황,
201308561,노랑,
201308195,분홍,
201309266,하양,
201309277,파랑,
200300725,하양,
201110511,주황,
199900163,하양,
200810340,노랑,
201307766,노랑,
201309264,보라,하양
201400930,하양,
201310066,분홍,
201306374,갈색,
200402310,초록,초록
201310285,하양,
201309561,분홍,
201310336,하양,
201310363,하양,
201310392,보라,하양
201306176,연두,
200606835,초록,
201400450,노랑,
201000985,분홍,
201307113,하양,
201307131,하양,
201307092,하양,
199800932,주황,
201307635,파랑,파랑
201310042,하양,
201310065,분홍,
201308222,분홍,
200202355,검정,
201308557,주황,
201309452,주황,
201306431,주황,
201307268,파랑,
201307268,자주,
201400451,주황,
201306562,하양,
201306873,하양,
201306824,하양,
201307883,하양,
201308055,노랑,
201308074,하양,
201307939,파랑,
201308925,하양,
201309183,하양,
200510977,노랑,
201000981,분홍,
201400875,하양,
200703182,노랑,
201310822,분홍,
201310901,하양,
201307227,하양,
201307915,하양,
201307920,검정,
201310810,분홍,
201000999,분홍,
201309508,하양,
201400179,하양,
200200158,하양,
199900923,파랑,
201310989,갈색,
201310991,하양,
200709641,노랑,
200905107,주황,주황
201307727,하양,
200302281,주황,하양
201307644,연두,
201309843,분홍,
201309844,하양,
200000210,갈색,
200701809,분홍,
201308350,주황,
198900129,하양,
201400868,하양,
201307725,노랑,
201309463,주황,
201307079,초록,초록
201307132,하양,
201400542,하양,
201310137,파랑,하양
201006798,분홍,
201306352,하양,
201400162,주황,
200907763,하양,
199702138,하양,
201308048,하양,
201309833,분홍,
201310088,하양,
201309919,하양,
201309920,파랑,하양
201310325,하양,
201400385,노랑,
201400390,하양,
201308730,주황,
201310102,하양,
201310148,노랑,
201310113,하양,
201306321,파랑,하양
201306322,하양,
201306362,하양,
201309260,노랑,
201309741,분홍,
201310798,하양,
201310589,분홍,
201310593,하양,
201310660,파랑,하양
201310764,주황,
201400111,분홍,
201400119,갈색,
201309042,하양,
201309095,주황,
201309382,회색,
201308502,주황,
201400933,하양,
201007612,하양,
200801559,노랑,노랑
201307936,주황,
200900691,분홍,
201001041,노랑,
201310778,하양,
201310779,하양,
201310782,하양,
201310949,하양,
201310820,노랑,
201310826,연두,노랑
201400392,하양,
201400402,분홍,
201400453,하양,
201310152,노랑,노랑
201310130,초록,연두
201400367,하양,
201400444,파랑,
201400452,분홍,
201307818,하양,
201308540,주황,
201310714,노랑,
201310716,하양,
201310720,노랑,
201306382,하양,하양
201307885,하양,
201307907,주황,
201310583,노랑,
201401034,노랑,
201306262,주황,
201305967,분홍,
201400789,하양,
200501394,하양,
201310585,하양,
201310292,하양,
201310387,노랑,
201308368,하양,
201307338,하양,
201307449,하양,
201310349,하양,
201305402,하양,
201305780,하양,
201308554,주황,
201308610,주황,
201308652,하양,
201308250,분홍,
200710212,분홍,
200710213,분홍,
201401146,하양,
201306368,파랑,하양
201306413,갈색,
199600151,회색,
201110491,하양,
201309494,주황,
201401231,하양,
201401233,하양,
201401236,하양,
200701823,분홍,분홍
201308173,빨강,
201309857,하양,
201400878,하양,
201400920,노랑,
201306380,하양,
200801350,하양,
201308544,주황,
201308564,주황,
201310408,빨강,분홍
201310615,분홍,
201000963,분홍,
201307942,하양,
201307943,하양,
201309099,노랑,
201306377,분홍,
201309496,하양,
201401172,하양,
201308187,하양,
201310118,노랑,
201308565,주황,
201308581,주황,
201308583,주황,
201305957,하양,
201305371,주황,
201308922,분홍,
201308928,노랑,
201309043,분홍,
200713312,연두,연두
201308197,하양,
201310952,분홍,
201400030,노랑,
201400771,주황,
201400804,하양,
201309521,노랑,
201308246,노랑,
201308247,하양,
201400606,하양,
201310587,연두,연두
201400509,초록,
201307578,하양,하양
201310838,갈색,
201310839,분홍,
201400031,하양,
201000984,분홍,
200302246,분홍,
200307796,하양,
201306918,하양,
201308752,노랑,노랑
201309085,노랑,
201400005,분홍,
200701231,연두,노랑
201310592,하양,
201310594,청록,
201310667,갈색,
201400873,회색,하양
201400851,하양,
200900933,연두,
201305037,하양,
200209631,하양,
201309443,분홍,
201309652,빨강,
201309809,하양,
201400840,분홍,
200806736,주황,
201308505,주황,
201308506,주황,
200801133,하양,
200808096,갈색,
201400853,파랑,하양
201306063,검정,
201309109,주황,
199903692,노랑,노랑
201309499,주황,
201309501,노랑,
201000978,분홍,
200500125,하양,
201103424,분홍,
201309108,주황,
201309341,하양,
201310917,노랑,
200400173,노랑,
201308534,노랑,
201308535,주황,
201308536,주황,
201401174,파랑,하양
201308596,노랑,
201308597,초록,
201308601,주황,
200500252,주황,주황
201310781,노랑,
201400984,하양,
201401064,노랑,
201308289,주황,
201308307,하양,
201309164,분홍,
201400349,파랑,
200809079,하양,
200600584,하양,
201310829,하양,
197400033,갈색,노랑
201400259,하양,
201308170,하양,
201308190,노랑,
201308249,분홍,
201308546,주황,
201310590,분홍,
201400605,분홍,
201307002,하양,
201307121,하양,
201307676,노랑,
201400053,연두,
201310784,하양,
201400746,갈색,갈색
201309103,노랑,
201309105,노랑,
201308398,노랑,
201400352,분홍,
201400353,분홍,
201400354,노랑,
201400360,하양,
201400364,하양,
200909215,초록,노랑
201310868,하양,
200103127,분홍,분홍
201309384,하양,
201309425,하양,
201307122,갈색,
201308351,하양,
199200349,하양,
201307476,하양,
201308008,노랑,
201307717,연두,연두
201307718,하양,
201400120,노랑,
201109256,갈색,하양
200100451,하양,
201309106,주황,
201309107,주황,
201109257,하양,하양
200607652,주황,
201310681,하양,
201310682,분홍,
201310351,하양,
201401057,노랑,
201306044,하양,
201306123,분홍,
201307805,주황,
201307820,빨강,
201309438,분홍,
201001982,갈색,
201310533,분홍,
199900642,초록,
201001013,분홍,
201400951,하양,
201308556,주황,
201308559,주황,
201308571,주황,
201308582,주황,
201308591,하양,
201310293,하양,
201310295,연두,
201310362,노랑,
199602533,노랑,하양
200000223,노랑,
201400348,빨강,
201306059,하양,
201309196,연두,
201309536,하양,
201309546,하양,
201307375,주황,
201309581,자주,하양
201307881,파랑,
201306112,하양,
199500183,노랑,노랑
201308593,하양,
199800990,노랑,
201310877,하양,
201310896,분홍,
201305812,파랑,
201305832,파랑,하양
201305847,하양,
199300660,노랑,
201400194,분홍,
201310904,파랑,
201310951,노랑,
201310382,하양,
201400806,하양,
201401087,하양,
201306496,하양,
201310516,하양,
201310963,하양,
201308343,연두,
201400004,분홍,
201400024,노랑,
201310312,파랑,
201310326,하양,
201310361,하양,
200400273,하양,
201400278,하양,하양
201400386,분홍,
201308392,분홍,
201308254,하양,
201308287,노랑,
200500538,하양,
200804092,주황,
200904990,빨강,
197400039,노랑,
201000861,하양,분홍
200903802,파랑,파랑
198200048,주황,
201309130,노랑,
201308448,하양,
201310350,빨강,
201400382,분홍,
201400388,분홍,
201310926,분홍,
201400123,주황,
201310395,하양,
201401235,하양,
201401264,분홍,
201400393,하양,
201306364,하양,
201306370,파랑,파랑
201306595,하양,
201308436,하양,
201308459,주황,
201308341,노랑,
201305047,노랑,
201308602,주황,
201307767,하양,
201307778,노랑,
201401013,주황,노랑
201306538,갈색,
201309032,하양,
201309147,주황,
201310409,하양,
201310352,연두,
201310402,하양,
201310403,노랑,
201400143,노랑,
201400181,분홍,
199900544,하양,
201400828,하양,
201306376,하양,
199403111,빨강,노랑
201307923,주황,
201307930,갈색,주황
201310643,하양,
201306069,하양,
201306084,주황,하양
201308377,갈색,
201307903,하양,
200908496,노랑,회색
201306253,하양,
201306326,분홍,
201309148,주황,
200400120,주황,회색
200008952,파랑,
201401190,파랑,주황
201103159,분홍,
201309315,하양,
201308437,연두,노랑
201307931,노랑,
201308031,파랑,
201307290,노랑,노랑
201309743,하양,
201400702,주황,
201400914,하양,
201400919,하양,
201308439,하양,
201308468,주황,
201400877,갈색,
201306366,하양,하양
201307819,연두,
200503303,주황,
201309096,주황,
201800229,연두,
201401078,노랑,
201308470,주황,
201308528,노랑,
201308532,노랑,
201308579,주황,
201309370,하양,
201307941,하양,
201310348,파랑,
200605396,하양,
201309799,파랑,
201400395,분홍,
201400703,주황,
201400706,파랑,하양
201307233,하양,
200900845,초록,노랑
201402495,남색,
201000975,노랑,
200801517,하양,
201403436,보라,하양
201404009,파랑,
201404417,하양,
201500191,하양,
201500247,연두,연두
201406030,하양,하양
201501128,노랑,
200300132,하양,
201402023,하양,
201402891,노랑,노랑
201403215,노랑,
201401511,하양,
201404969,주황,
201404981,하양,
201403623,연두,
201403996,분홍,
201402829,하양,
201403026,하양,
201403029,주황,
201403990,분홍,
201403993,노랑,노랑
201404020,보라,
201404233,연두,노랑
201404239,하양,노랑
201404043,하양,
201405618,하양,
201404424,하양,하양
201406037,하양,
201501030,노랑,
200001855,하양,
199701396,하양,
201401403,하양,
201402932,초록,초록
201404970,주황,
201405005,갈색,
201405006,하양,
201405010,하양,
201404895,분홍,
201404898,분홍,
201403553,분홍,
201403585,분홍,
201403823,파랑,
201403829,하양,
201403883,분홍,
201406032,청록,
201404258,하양,
201404209,분홍,
201405528,파랑,연두
201405634,하양,
201405723,노랑,노랑
201406039,분홍,
201501057,연두,
201402122,갈색,
201402825,하양,
200900766,빨강,빨강
200400922,분홍,
201404664,청록,하양
201403869,연두,
201403882,분홍,
201405045,갈색,
201405051,분홍,
201405063,하양,
201405068,갈색,
201403624,하양,
201403692,노랑,
201405461,노랑,
201405462,분홍,
201405545,파랑,
201405043,분홍,
201405044,하양,
201403151,하양,
201405764,노랑,노랑
201406170,하양,
200401750,분홍,하양
201501348,초록,초록
199200702,하양,
201500595,하양,
201500638,하양,
201401626,파랑,
201402846,연두,하양
201402848,연두,
198501205,빨강,갈색
201404520,주황,
201403023,초록,
201403061,연두,
201404665,하양,
201404677,하양,
201404666,하양,
201404702,갈색,
201401868,하양,
201403891,하양,
201405910,노랑,
199801290,주황,
201406184,노랑,
201500644,주황,
201500695,하양,
201501321,하양,
201501325,노랑,노랑
201405466,노랑,
201405479,분홍,
201405513,하양,
201500596,분홍,
201800303,하양,
201405845,갈색,
201405813,파랑,하양
201500670,하양,
199801234,파랑,하양
200402018,하양,
201402973,하양,
201402613,주황,
201707237,분홍,
201404586,하양,하양
200500909,노랑,노랑
201500293,분홍,
201501327,노랑,
201403319,주황,
201501224,하양,
201401491,하양,
201401493,분홍,
201405514,노랑,
201402703,하양,
201403694,노랑,
201500371,하양,
201500372,하양,
201402806,노랑,
201500701,주황,
201402499,노랑,
201402438,분홍,
201402439,하양,
201403617,노랑,
201404112,분홍,
201500355,하양,하양
201500366,하양,
199001080,초록,하양
201501126,노랑,
201403321,파랑,
201403328,노랑,
201401497,분홍,
201404405,하양,
201402228,하양,
201403757,검정,
201403728,노랑,
201403740,노랑,
201403744,노랑,
201403815,하양,
201402937,하양,
201402068,하양,
199000074,하양,
200704418,갈색,
200401926,하양,
201404183,하양,
199602982,하양,
201404318,하양,하양
201404116,하양,
201404162,노랑,
201406313,하양,
201500107,분홍,
201500108,분홍,
201402206,초록,초록
201402210,하양,
201402560,노랑,
201402290,초록,
201402834,분홍,
201402863,하양,
201405069,노랑,
201405075,분홍,
201405081,하양,
201403491,연두,
201403494,하양,
201007770,하양,
198600233,하양,
201403539,하양,
201403816,파랑,하양
201405608,하양,
201404005,하양,
201404012,하양,
201404017,주황,
201404018,초록,
201403834,하양,
201403837,빨강,
201403943,분홍,
201403956,하양,
201405854,노랑,
201405857,하양,
201406171,노랑,
201405692,주황,
201405693,주황,
200000253,하양,
201402028,하양,
201501051,하양,
201402186,하양,
201403269,분홍,
197200092,하양,
201404737,하양,
201404716,하양,
201404738,하양,
201404825,분홍,
201405087,분홍,
201500008,갈색,
201500729,분홍,
201500734,연두,노랑
201500735,연두,연두
201405706,하양,
201403608,파랑,주황
201405687,빨강,빨강
201405867,갈색,
200500195,하양,
201107223,하양,
201402899,청록,하양
201404789,하양,
201405987,하양,
201405990,주황,
201405995,하양,하양
201405996,청록,하양
199101000,초록,초록
201500862,빨강,투명
200001783,주황,
201500291,노랑,
199500901,하양,
201404115,하양,
201405582,노랑,
201405584,하양,
201501269,분홍,
201402822,하양,
201404213,갈색,
201404490,노랑,
201404535,하양,
201404889,하양,
201500452,주황,
199601337,하양,
201500514,노랑,
201403864,하양,
200710254,노랑,
198900194,갈색,하양
198900578,하양,
199600682,연두,
201402901,하양,
201401945,주황,
201402044,노랑,
201402487,하양,
201402491,주황,
201401398,하양,
201500436,분홍,
201500444,하양,
201401685,분홍,
201402309,노랑,
201403051,분홍,
201403962,분홍,
199504252,회색,
201404241,주황,
201404377,하양,
201404458,회색,하양
201404459,노랑,노랑
201405853,주황,
201500515,노랑,
201500901,노랑,
201500962,주황,
201501086,빨강,
201403216,하양,
201403389,초록,
201403400,하양,
201405092,분홍,
201402867,하양,
201402868,파랑,하양
200404183,초록,
201403830,분홍,
201403731,하양,
201403832,노랑,
201401421,초록,
201403088,하양,
201403919,하양,
201404045,주황,
201404327,주황,
201404482,하양,
201501003,하양,
199301717,하양,
201501279,하양,하양
201402208,하양,
201402049,하양,
201402642,주황,
201404863,하양,하양
201405103,하양,
201405110,갈색,
201405114,빨강,분홍
201403960,하양,
201403971,하양,
200402693,주황,주황
201405403,노랑,
201403840,하양,
201404400,분홍,
201403933,분홍,
201403952,하양,
201403955,하양,
201404145,분홍,
201404161,노랑,
201404164,초록,
201404185,하양,
201403938,하양,
201403945,빨강,
201405899,노랑,노랑
200307840,분홍,
201501127,노랑,
201501135,빨강,
201500931,하양,하양
201501350,노랑,
201401394,파랑,하양
201402733,하양,
201403024,노랑,
201403311,주황,
200907798,하양,
201404821,하양,
201404864,노랑,
201406022,하양,
201405290,하양,
201405329,노랑,
201405365,분홍,
201405424,분홍,
201401872,하양,
199601014,주황,
201404798,하양,
201405708,하양,하양
201405731,노랑,
200101600,하양,
201405754,분홍,
200001860,하양,
201404202,하양,
201404379,분홍,
201405610,연두,
201405613,분홍,
201405956,하양,하양
201405454,파랑,파랑
200402648,분홍,하양
201403535,하양,
201403571,주황,
201403574,파랑,하양
201404592,노랑,
201404897,분홍,
201404899,노랑,
201404929,분홍,
201404824,분홍,
201500313,회색,
201401986,하양,
201103995,하양,하양
201501047,노랑,
201404238,노랑,
201402211,하양,
201501052,연두,연두
201004170,주황,
201404484,주황,
201404485,하양,하양
201404486,파랑,하양
201404708,갈색,
201402013,연두,
201404966,주황,
201500519,하양,
201500521,노랑,
201500528,하양,
201500959,초록,
201500970,검정,
201500944,분홍,
198500565,분홍,
200710636,하양,
201402307,하양,
199801203,하양,
201402893,노랑,
201403991,빨강,
201500653,하양,
200402396,파랑,하양
201402150,파랑,하양
199102476,주황,
201401488,하양,
200610961,노랑,
201500523,노랑,
201402427,주황,
201402488,주황,
201402505,초록,
201403947,노랑,
201403243,하양,
201403253,하양,
201403261,분홍,
201404526,노랑,
201404584,하양,
201404488,파랑,연두
201406015,빨강,
201406136,하양,
201405908,분홍,
200600350,노랑,
201401379,하양,
201403264,분홍,
201402981,연두,
201402982,분홍,
201402987,주황,
201402496,하양,
201500099,하양,하양
201406152,검정,
201404780,갈색,
201404786,하양,
201501080,하양,
201500435,하양,
201402804,분홍,
201500145,하양,하양
200701046,하양,
198300050,하양,
201501120,노랑,
201404834,하양,
201405310,분홍,
201402798,빨강,
201402809,주황,노랑
201500929,분홍,
201401334,하양,
201500275,연두,연두
201405614,갈색,
201405615,하양,
201404170,노랑,
200604207,하양,
201404479,하양,
201404502,노랑,하양
201404541,하양,
200811797,갈색,
199200248,노랑,
197600046,하양,
201404064,하양,
201404437,보라,하양
200904641,하양,
201404836,하양,하양
201403727,노랑,
201405108,분홍,
201405113,연두,
201404770,하양,
201403462,초록,
201402956,갈색,
200703173,노랑,
201402066,노랑,
201403214,노랑,
201403325,하양,
201500446,하양,
200904350,하양,
201404171,보라,하양
201500895,노랑,
201404615,하양,
201404650,주황,
201404747,하양,
201401827,주황,
201402949,분홍,
201403997,분홍,
201403998,하양,
201406044,노랑,
201404055,연두,
201405115,노랑,노랑
201405434,하양,
201405444,노랑,
201402071,파랑,
201404925,분홍,
201402069,하양,
201403314,주황,
201403493,분홍,
201403332,하양,
200903245,분홍,
201001744,하양,하양
201404715,노랑,
201401996,주황,
201402486,하양,
201702783,회색,회색
201501153,갈색,하양
201500623,연두,
201405009,파랑,
201300114,보라,하양
201404126,파랑,
201404569,하양,하양
201401396,하양,하양
200103187,연두,
200501410,초록,
201402838,분홍,
198800911,초록,초록
201402935,파랑,하양
201500053,갈색,
201402209,하양,
201403512,하양,
201403635,연두,
201404060,하양,
201500288,하양,
201404559,갈색,
201402923,분홍,
201500179,갈색,
201402878,파랑,연두
201402892,갈색,
201402950,연두,
201402958,갈색,
201404884,분홍,
201404885,노랑,노랑
201404888,하양,하양
200411048,초록,초록
201403245,하양,
201500081,연두,
201500084,하양,
201500471,노랑,
201404732,노랑,
201403747,하양,
201404038,초록,노랑
201404483,노랑,
201403232,하양,
201403388,주황,
201405050,주황,
201405057,하양,
201500211,노랑,
201500233,분홍,
201500110,분홍,
201404451,하양,
201401768,파랑,
201403060,연두,
201405118,갈색,
201500364,하양,
201500622,하양,하양
201403939,주황,
201403944,하양,
201404059,하양,
201404221,분홍,
201401944,연두,
200607895,노랑,
201402376,하양,
201404032,분홍,
201405526,하양,
201501001,초록,
197900543,노랑,
201404480,하양,
201405490,하양,
201401510,하양,
201500883,하양,
201500884,분홍,
201500976,노랑,
201403520,노랑,
201404460,하양,
201402862,하양,
201402864,하양,
201404686,하양,
201405504,노랑,
201501275,갈색,
200707943,노랑,
201402682,하양,
201402610,노랑,
201403498,하양,
201403401,하양,
201403502,연두,
201404013,갈색,
201404096,분홍,
201404103,연두,
201404497,하양,
201404745,주황,
201402490,하양,
201500942,분홍,
201403797,분홍,
201403528,노랑,
201404980,연두,
201404994,하양,
201404689,하양,
201404691,하양,
201405502,파랑,
198802327,하양,
201401490,하양,
199300355,하양,
201403511,분홍,
201403868,연두,
201403873,하양,
201403877,초록,
201403880,노랑,
201404403,주황,하양
201501067,노랑,
201404534,노랑,
201404854,노랑,
201405588,분홍,
200400317,주황,
200611039,하양,
200705240,갈색,
201501328,분홍,
201405523,하양,하양
201404016,하양,
201404019,분홍,
201401474,하양,하양
201404999,노랑,
201500534,노랑,
201500661,하양,
201500109,노랑,
201405509,하양,
201402972,하양,
201403198,하양,
201401905,하양,
201404800,분홍,
201500168,주황,
201402732,청록,하양
201402883,주황,주황
201403554,분홍,
201405512,하양,
201500619,하양,
201403599,하양,
201405524,하양,
200702138,분홍,
201402934,파랑,연두
201403083,하양,
201404429,하양,
201405617,노랑,
201405619,분홍,
201007569,갈색,
201405525,분홍,
201405598,하양,
201405027,하양,하양
201405056,하양,
201500533,하양,
201403457,노랑,
201404023,하양,
201404026,하양,
201404801,분홍,
201405791,하양,
201405795,초록,
199703550,빨강,하양
201402913,분홍,
201404114,노랑,노랑
201404271,연두,
201500649,하양,
201403736,분홍,
201401792,파랑,하양
201403242,하양,
201501207,노랑,
201405620,주황,
201405622,연두,
201405628,주황,
201405631,하양,
201402565,갈색,
201402579,하양,
201404717,갈색,
201404726,하양,
201405855,주황,
200102623,하양,
200102789,하양,
200005321,하양,
201405781,연두,
201404707,하양,하양
201402269,하양,
200500305,하양,
201405841,하양,
200001425,하양,
201501270,하양,하양
201402986,하양,
201406125,하양,
201404593,하양,
201404594,하양,
201404597,갈색,
201404855,하양,
201404857,하양,하양
201404519,노랑,노랑
201403895,하양,
201501074,주황,노랑
201404474,주황,
201404515,갈색,
201404516,노랑,
201500041,초록,
201500067,하양,
200402490,초록,
201405828,하양,
201406036,하양,하양
201404598,하양,
201403748,하양,
201403529,노랑,
201403532,하양,
201403559,하양,
201403567,하양,
200410832,주황,
200201731,연두,
201401492,하양,
201401971,주황,
201405796,연두,
201404487,노랑,
201404492,하양,
201402984,빨강,
201401786,하양,
201404781,하양,
201404784,노랑,
201406169,갈색,
201405633,하양,
201405193,하양,
201500367,하양,
201702735,갈색,노랑
201402931,갈색,
201402954,주황,주황
201403380,노랑,
201403398,분홍,
201405992,하양,
201401625,연두,
201402291,주황,
201403818,분홍,
201403827,파랑,하양
201402589,하양,
201403187,주황,주황
201403188,연두,
201403305,주황,
201404160,분홍,
201404092,분홍,
201404267,초록,
201404481,하양,
201404858,연두,
201406033,하양,
201402678,하양,
200500111,하양,
201403085,노랑,
200608164,갈색,
200402466,연두,노랑
201403022,하양,
200702892,갈색,갈색
201500072,노랑,
200803424,하양,
201403872,하양,
201402826,하양,
201403031,초록,
201404050,노랑,
201406196,초록,초록
201401512,파랑,
201402936,하양,
201500186,하양,하양
201500315,연두,
201404036,하양,
201404513,하양,
201402039,하양,
201402365,하양,
201402366,노랑,투명
201500214,갈색,
201500958,하양,하양
201501271,하양,
201501273,갈색,
201404557,하양,
201401550,주황,노랑
201403391,노랑,
200103110,투명,
199700233,하양,
200811989,분홍,
201403881,노랑,
201403884,주황,
201404406,빨강,
201403455,주황,
201501322,주황,
201500023,노랑,
200500186,하양,
201401374,하양,
201401377,하양,
201404014,분홍,
201404127,하양,
201404649,하양,
200502866,노랑,
201404419,분홍,
201404425,자주,자주
201500122,하양,하양
199801844,하양,
201402563,분홍,
201402566,하양,
201402861,하양,
201402866,하양,
201500422,하양,
201403142,분홍,
201501039,연두,
201401984,분홍,
201403561,주황,
201500752,주황,하양
201500852,하양,
201401417,노랑,
201404896,노랑,
201404134,분홍,
201406179,하양,
201405437,분홍,
201406162,하양,
201501025,노랑,
201501037,연두,
201405382,하양,
201405482,갈색,
201402001,분홍,
201406094,노랑,
201406102,하양,
201500429,분홍,
201500439,하양,하양
201405912,분홍,
201405792,파랑,하양
201402884,하양,
201403040,하양,
200502472,하양,
201500025,노랑,
201404200,하양,하양
199300801,갈색,갈색
201403958,파랑,
201405131,노랑,
201405787,하양,
201500101,하양,하양
200500871,하양,
201500445,하양,
201405889,분홍,
201406137,주황,
201402316,빨강,
201404538,분홍,
201406167,하양,
201605587,연두,
201404415,하양,하양
200204384,분홍,
200902301,"하양, 빨강",하양
198100242,빨강,하양
201404097,분홍,
201404206,하양,
201500438,하양,하양
201500711,분홍,
201500722,하양,
201405788,노랑,노랑
201500625,하양,
201405387,하양,
201405494,노랑,
200902438,연두,
201402436,주황,
201402437,빨강,
201501134,갈색,
198600649,주황,
201500509,연두,
201405058,하양,
201402419,초록,초록
201403143,주황,
200502064,노랑,
201403177,하양,
201403192,하양,
201403200,분홍,
201402912,분홍,
201403572,분홍,
201102545,파랑,
200811406,하양,
198501089,하양,
201403146,빨강,하양
201405281,하양,
201500736,하양,하양
201500728,하양,
201401922,하양,
201401923,분홍,
201403087,검정,
201403270,빨강,
201402805,주황,
201404828,하양,
201404470,하양,
201404477,분홍,
201404493,하양,
201405416,분홍,
201405998,하양,
199602082,파랑,파랑
201500530,하양,하양
201500346,하양,
201500975,초록,
201403496,하양,
201403497,갈색,
201403501,연두,
201403697,연두,연두
201405939,주황,주황
201405194,초록,회색
201401570,주황,
201404299,분홍,
201403628,초록,
201403634,분홍,하양
201405546,하양,
201405501,파랑,파랑
201402409,파랑,하양
199902729,주황,
201405007,주황,
201402832,하양,
201404168,하양,
201404198,노랑,
200808460,노랑,
201404880,갈색,
201500368,하양,
197000076,하양,
201405262,분홍,
201501302,노랑,
201000991,분홍,
201000993,분홍,
201401381,하양,
201403044,하양,
201405095,노랑,
201403730,하양,
201500196,연두,
201405096,하양,하양
201404335,갈색,
201406048,하양,하양
201401931,하양,
201402411,하양,
201402641,분홍,
201404313,파랑,
201402880,하양,
201403977,파랑,
201403980,하양,
201403981,하양,
201405423,하양,
201405425,하양,
201404215,하양,
201404234,하양,
201500972,노랑,
201402353,파랑,
201501071,노랑,
201403735,하양,
201403737,분홍,
201403745,노랑,
201405159,노랑,노랑
201405449,하양,
200708587,"하양, 노랑",노랑
200806624,분홍,
200806624,노랑,
200806624,분홍,
200806624,주황,
201405312,하양,
201405104,하양,
201405111,연두,
201101026,주황,
201402294,노랑,
201403718,빨강,
201403838,주황,
201404340,빨강,
201405033,보라,하양
199101918,노랑,
201404040,초록,
201405793,파랑,연두
201405797,하양,
200904343,주황,
201405955,노랑,
201405957,주황,
201500966,분홍,
199202158,파랑,파랑
201500948,하양,
201401988,주황,
201402831,하양,
201402847,파랑,
201402871,하양,
201404585,분홍,
201702791,하양,
201406046,분홍,
201501276,빨강,
201403153,하양,
201402042,하양,
201401420,빨강,
201403299,하양,
201403300,하양,
201403304,하양,
201405997,하양,
201401871,하양,
201500208,분홍,
201402888,하양,
201107228,하양,
197800027,주황,노랑
201101761,하양,
201404587,분홍,
201404595,노랑,
201405439,하양,하양
201500369,하양,
201500977,분홍,
201401968,갈색,
201402024,갈색,노랑
201402043,하양,
201402077,갈색,
201403318,하양,
201403759,노랑,
201404704,하양,
201405583,분홍,
201405164,노랑,
201405587,하양,
201401473,하양,노랑
201401475,주황,
201401785,하양,
201403287,하양,
199806741,하양,
201404992,하양,
201500119,연두,
201402611,주황,
201402056,분홍,
201402078,검정,
201402352,하양,
201403175,파랑,
201403184,노랑,
201403185,노랑,
201403186,노랑,
200907782,분홍,
201500887,주황,하양
201406183,하양,
201403467,하양,
201405840,노랑,
201401816,하양,
200401547,노랑,
201401937,연두,
201401938,주황,
201402450,노랑,
201403422,회색,
201405621,하양,
201404296,노랑,
201702779,노랑,노랑
201403056,하양,
201403057,연두,
201403798,분홍,
201403805,갈색,
201403199,노랑,
201405527,파랑,하양
201501103,하양,
201405888,파랑,
201403468,하양,
201403470,주황,
201403954,분홍,
201404473,주황,
200807669,갈색,
201405966,파랑,
201500212,노랑,
201402874,하양,
201402886,청록,
201402890,노랑,
201405093,연두,
201403886,하양,
201405772,갈색,
201405105,분홍,
201403045,하양,
201403969,하양,
201403934,하양,
201400371,분홍,
201402348,하양,
201404706,하양,
201403957,노랑,
201404008,주황,
201404010,초록,
201406166,하양,
201501215,초록,노랑
201401343,분홍,
201404596,하양,
201405094,하양,하양
201405450,연두,
201405109,분홍,
201405112,갈색,
201405122,분홍,
201403419,분홍,
201403439,분홍,
201403970,하양,
201403975,하양,
201403983,하양,
201403985,하양,
201405348,주황,주황
201402636,파랑,하양
201403012,하양,
201403509,하양,
201403515,하양,
199200166,갈색,
201404809,노랑,
201404822,노랑,
201404823,하양,
201405971,하양,
201406177,하양,
201405475,하양,하양
201405635,빨강,빨강
201405703,하양,
201405456,하양,
201405474,노랑,
201403489,분홍,
201403716,하양,
201405054,하양,
200906604,하양,
201405073,노랑,
201405418,분홍,
200808048,연두,
201401405,하양,
201403651,초록,
201406161,노랑,
